,Open,Low,High,Close,DayOfWeek,Is_Imputed,Daily_Return
2012-01-26,17000.0,17000.0,17000.0,17000.0,Thursday,False,-0.10526315789473684
2012-01-27,17000.0,17000.0,17000.0,17000.0,Friday,True,0.0
2012-01-28,17700.0,17700.0,17700.0,17700.0,Saturday,False,0.04117647058823537
2012-01-29,18300.0,18300.0,18300.0,18300.0,Sunday,False,0.03389830508474567
2012-01-30,18300.0,18300.0,18300.0,18300.0,Monday,False,0.0
2012-01-31,18300.0,18300.0,18300.0,18300.0,Tuesday,True,0.0
2012-02-01,18300.0,18300.0,18300.0,18300.0,Wednesday,False,0.0
2012-02-02,18300.0,18300.0,18300.0,18300.0,Thursday,True,0.0
2012-02-03,18300.0,18300.0,18300.0,18300.0,Friday,True,0.0
2012-02-04,17750.0,17750.0,17750.0,17750.0,Saturday,False,-0.030054644808743203
2012-02-05,18500.0,18500.0,18500.0,18500.0,Sunday,False,0.04225352112676051
2012-02-06,18800.0,18800.0,18800.0,18800.0,Monday,False,0.016216216216216273
2012-02-07,18900.0,18900.0,18900.0,18900.0,Tuesday,False,0.005319148936170137
2012-02-08,19200.0,19200.0,19200.0,19200.0,Wednesday,False,0.015873015873015817
2012-02-09,19200.0,19200.0,19200.0,19200.0,Thursday,True,0.0
2012-02-10,19200.0,19200.0,19200.0,19200.0,Friday,True,0.0
2012-02-11,19200.0,19200.0,19200.0,19200.0,Saturday,True,0.0
2012-02-12,19400.0,19400.0,19400.0,19400.0,Sunday,False,0.01041666666666674
2012-02-13,19000.0,19000.0,19000.0,19000.0,Monday,False,-0.020618556701030966
2012-02-14,19350.0,19350.0,19350.0,19350.0,Tuesday,False,0.018421052631578894
2012-02-15,19500.0,19500.0,19500.0,19500.0,Wednesday,False,0.007751937984496138
2012-02-16,19600.0,19600.0,19600.0,19600.0,Thursday,False,0.00512820512820511
2012-02-17,19600.0,19600.0,19600.0,19600.0,Friday,True,0.0
2012-02-18,19400.0,19400.0,19400.0,19400.0,Saturday,False,-0.010204081632653073
2012-02-19,19200.0,19200.0,19200.0,19200.0,Sunday,False,-0.010309278350515427
2012-02-20,19400.0,19400.0,19400.0,19400.0,Monday,False,0.01041666666666674
2012-02-21,19450.0,19450.0,19450.0,19450.0,Tuesday,False,0.002577319587628857
2012-02-22,19350.0,19350.0,19350.0,19350.0,Wednesday,False,-0.005141388174807249
2012-02-23,19350.0,19350.0,19350.0,19350.0,Thursday,False,0.0
2012-02-24,19350.0,19350.0,19350.0,19350.0,Friday,True,0.0
2012-02-25,19350.0,19350.0,19350.0,19350.0,Saturday,True,0.0
2012-02-26,19300.0,19300.0,19300.0,19300.0,Sunday,False,-0.0025839793281653423
2012-02-27,18700.0,18700.0,18700.0,18700.0,Monday,False,-0.031088082901554404
2012-02-28,18500.0,18500.0,18500.0,18500.0,Tuesday,False,-0.010695187165775444
2012-02-29,19200.0,19200.0,19200.0,19200.0,Wednesday,False,0.037837837837837895
2012-03-01,19250.0,19250.0,19250.0,19250.0,Thursday,False,0.0026041666666667407
2012-03-02,19250.0,19250.0,19250.0,19250.0,Friday,True,0.0
2012-03-03,19250.0,19250.0,19250.0,19250.0,Saturday,False,0.0
2012-03-04,19000.0,19000.0,19000.0,19000.0,Sunday,False,-0.012987012987012991
2012-03-05,19100.0,19100.0,19100.0,19100.0,Monday,False,0.0052631578947368585
2012-03-06,18950.0,18950.0,18950.0,18950.0,Tuesday,False,-0.007853403141361293
2012-03-07,18850.0,18850.0,18850.0,18850.0,Wednesday,False,-0.00527704485488123
2012-03-08,19000.0,19000.0,19000.0,19000.0,Thursday,False,0.007957559681697646
2012-03-09,19000.0,19000.0,19000.0,19000.0,Friday,True,0.0
2012-03-10,18800.0,18800.0,18800.0,18800.0,Saturday,False,-0.010526315789473717
2012-03-11,18700.0,18700.0,18700.0,18700.0,Sunday,False,-0.005319148936170248
2012-03-12,18850.0,18850.0,18850.0,18850.0,Monday,False,0.008021390374331583
2012-03-13,18800.0,18800.0,18800.0,18800.0,Tuesday,False,-0.0026525198938992522
2012-03-14,18600.0,18600.0,18600.0,18600.0,Wednesday,False,-0.010638297872340385
2012-03-15,18500.0,18500.0,18500.0,18500.0,Thursday,False,-0.005376344086021501
2012-03-16,18500.0,18500.0,18500.0,18500.0,Friday,True,0.0
2012-03-17,19250.0,19250.0,19250.0,19250.0,Saturday,False,0.04054054054054057
2012-03-18,19150.0,19150.0,19150.0,19150.0,Sunday,False,-0.0051948051948051965
2012-03-19,19150.0,19150.0,19150.0,19150.0,Monday,True,0.0
2012-03-20,19150.0,19150.0,19150.0,19150.0,Tuesday,True,0.0
2012-03-21,19150.0,19150.0,19150.0,19150.0,Wednesday,True,0.0
2012-03-22,19150.0,19150.0,19150.0,19150.0,Thursday,True,0.0
2012-03-23,19150.0,19150.0,19150.0,19150.0,Friday,True,0.0
2012-03-24,19150.0,19150.0,19150.0,19150.0,Saturday,True,0.0
2012-03-25,18900.0,18900.0,18900.0,18900.0,Sunday,False,-0.01305483028720622
2012-03-26,19000.0,19000.0,19000.0,19000.0,Monday,False,0.005291005291005346
2012-03-27,19000.0,19000.0,19000.0,19000.0,Tuesday,True,0.0
2012-03-28,19200.0,19200.0,19200.0,19200.0,Wednesday,False,0.010526315789473717
2012-03-29,19200.0,19200.0,19200.0,19200.0,Thursday,False,0.0
2012-03-30,19200.0,19200.0,19200.0,19200.0,Friday,True,0.0
2012-03-31,19200.0,19200.0,19200.0,19200.0,Saturday,True,0.0
2012-04-01,19200.0,19200.0,19200.0,19200.0,Sunday,True,0.0
2012-04-02,19120.0,19120.0,19120.0,19120.0,Monday,False,-0.004166666666666652
2012-04-03,19000.0,19000.0,19000.0,19000.0,Tuesday,False,-0.006276150627615107
2012-04-04,18950.0,18950.0,18950.0,18950.0,Wednesday,False,-0.0026315789473684292
2012-04-05,19000.0,19000.0,19000.0,19000.0,Thursday,False,0.0026385224274405594
2012-04-06,19000.0,19000.0,19000.0,19000.0,Friday,True,0.0
2012-04-07,19100.0,19100.0,19100.0,19100.0,Saturday,False,0.0052631578947368585
2012-04-08,19010.0,19010.0,19010.0,19010.0,Sunday,False,-0.0047120418848167755
2012-04-09,19000.0,19000.0,19000.0,19000.0,Monday,False,-0.0005260389268806342
2012-04-10,18650.0,18650.0,18650.0,18650.0,Tuesday,False,-0.018421052631578894
2012-04-11,18800.0,18800.0,18800.0,18800.0,Wednesday,False,0.008042895442359255
2012-04-12,18840.0,18840.0,18840.0,18840.0,Thursday,False,0.0021276595744681437
2012-04-13,18840.0,18840.0,18840.0,18840.0,Friday,True,0.0
2012-04-14,18800.0,18800.0,18800.0,18800.0,Saturday,False,-0.002123142250530785
2012-04-15,17300.0,17300.0,17300.0,17300.0,Sunday,False,-0.07978723404255317
2012-04-16,17800.0,17800.0,17800.0,17800.0,Monday,False,0.028901734104046284
2012-04-17,18000.0,18000.0,18000.0,18000.0,Tuesday,False,0.011235955056179803
2012-04-18,18240.0,18240.0,18240.0,18240.0,Wednesday,False,0.01333333333333342
2012-04-19,18180.0,18180.0,18180.0,18180.0,Thursday,False,-0.003289473684210509
2012-04-20,18180.0,18180.0,18180.0,18180.0,Friday,True,0.0
2012-04-21,18030.0,18030.0,18030.0,18030.0,Saturday,False,-0.008250825082508295
2012-04-22,17950.0,17950.0,17950.0,17950.0,Sunday,False,-0.00443704936217415
2012-04-23,17790.0,17790.0,17790.0,17790.0,Monday,False,-0.008913649025069637
2012-04-24,17580.0,17580.0,17580.0,17580.0,Tuesday,False,-0.01180438448566612
2012-04-25,17580.0,17580.0,17580.0,17580.0,Wednesday,True,0.0
2012-04-26,17480.0,17480.0,17480.0,17480.0,Thursday,False,-0.005688282138794132
2012-04-27,17480.0,17480.0,17480.0,17480.0,Friday,True,0.0
2012-04-28,16650.0,16650.0,16650.0,16650.0,Saturday,False,-0.04748283752860416
2012-04-29,17340.0,17340.0,17340.0,17340.0,Sunday,False,0.04144144144144146
2012-04-30,17250.0,17250.0,17250.0,17250.0,Monday,False,-0.00519031141868509
2012-05-01,17100.0,17100.0,17100.0,17100.0,Tuesday,False,-0.008695652173912993
2012-05-02,17090.0,17090.0,17090.0,17090.0,Wednesday,False,-0.0005847953216374657
2012-05-03,17050.0,17050.0,17050.0,17050.0,Thursday,False,-0.002340550029256927
2012-05-04,17050.0,17050.0,17050.0,17050.0,Friday,True,0.0
2012-05-05,16780.0,16780.0,16780.0,16780.0,Saturday,False,-0.015835777126099737
2012-05-06,16720.0,16720.0,16720.0,16720.0,Sunday,False,-0.0035756853396901045
2012-05-07,16640.0,16640.0,16640.0,16640.0,Monday,False,-0.004784688995215336
2012-05-08,16550.0,16550.0,16550.0,16550.0,Tuesday,False,-0.005408653846153855
2012-05-09,16500.0,16500.0,16500.0,16500.0,Wednesday,False,-0.0030211480362537513
2012-05-10,16190.0,16190.0,16190.0,16190.0,Thursday,False,-0.018787878787878798
2012-05-11,16190.0,16190.0,16190.0,16190.0,Friday,True,0.0
2012-05-12,15890.0,15890.0,15890.0,15890.0,Saturday,False,-0.018529956763434163
2012-05-13,15750.0,15750.0,15750.0,15750.0,Sunday,False,-0.008810572687224627
2012-05-14,16250.0,16250.0,16250.0,16250.0,Monday,False,0.031746031746031855
2012-05-15,16690.0,16690.0,16690.0,16690.0,Tuesday,False,0.027076923076923
2012-05-16,16380.0,16380.0,16380.0,16380.0,Wednesday,False,-0.01857399640503299
2012-05-17,16650.0,16650.0,16650.0,16650.0,Thursday,False,0.016483516483516425
2012-05-18,16650.0,16650.0,16650.0,16650.0,Friday,True,0.0
2012-05-19,16850.0,16850.0,16850.0,16850.0,Saturday,False,0.012012012012011963
2012-05-20,16760.0,16760.0,16760.0,16760.0,Sunday,False,-0.005341246290801238
2012-05-21,16850.0,16850.0,16850.0,16850.0,Monday,False,0.005369928400954738
2012-05-22,16690.0,16690.0,16690.0,16690.0,Tuesday,False,-0.00949554896142435
2012-05-23,16710.0,16710.0,16710.0,16710.0,Wednesday,False,0.0011983223487117556
2012-05-24,17600.0,17600.0,17600.0,17600.0,Thursday,False,0.05326152004787543
2012-05-25,17600.0,17600.0,17600.0,17600.0,Friday,True,0.0
2012-05-26,17670.0,17670.0,17670.0,17670.0,Saturday,False,0.003977272727272663
2012-05-27,17200.0,17200.0,17200.0,17200.0,Sunday,False,-0.026598754951895898
2012-05-28,17300.0,17300.0,17300.0,17300.0,Monday,False,0.005813953488372103
2012-05-29,17600.0,17600.0,17600.0,17600.0,Tuesday,False,0.01734104046242768
2012-05-30,17680.0,17680.0,17680.0,17680.0,Wednesday,False,0.00454545454545463
2012-05-31,17700.0,17700.0,17700.0,17700.0,Thursday,False,0.0011312217194570096
2012-06-01,17700.0,17700.0,17700.0,17700.0,Friday,True,0.0
2012-06-02,17770.0,17770.0,17770.0,17770.0,Saturday,False,0.00395480225988698
2012-06-03,17770.0,17770.0,17770.0,17770.0,Sunday,True,0.0
2012-06-04,17770.0,17770.0,17770.0,17770.0,Monday,True,0.0
2012-06-05,17680.0,17680.0,17680.0,17680.0,Tuesday,False,-0.005064715813168252
2012-06-06,17700.0,17700.0,17700.0,17700.0,Wednesday,False,0.0011312217194570096
2012-06-07,17850.0,17850.0,17850.0,17850.0,Thursday,False,0.008474576271186418
2012-06-08,17850.0,17850.0,17850.0,17850.0,Friday,True,0.0
2012-06-09,18250.0,18250.0,18250.0,18250.0,Saturday,False,0.022408963585434094
2012-06-10,18210.0,18210.0,18210.0,18210.0,Sunday,False,-0.0021917808219178436
2012-06-11,18150.0,18150.0,18150.0,18150.0,Monday,False,-0.0032948929159802853
2012-06-12,17900.0,17900.0,17900.0,17900.0,Tuesday,False,-0.01377410468319562
2012-06-13,17600.0,17600.0,17600.0,17600.0,Wednesday,False,-0.016759776536312887
2012-06-14,17800.0,17800.0,17800.0,17800.0,Thursday,False,0.011363636363636465
2012-06-15,17800.0,17800.0,17800.0,17800.0,Friday,True,0.0
2012-06-16,17850.0,17850.0,17850.0,17850.0,Saturday,False,0.002808988764045006
2012-06-17,18000.0,18000.0,18000.0,18000.0,Sunday,False,0.008403361344537785
2012-06-18,18000.0,18000.0,18000.0,18000.0,Monday,True,0.0
2012-06-19,18100.0,18100.0,18100.0,18100.0,Tuesday,False,0.005555555555555536
2012-06-20,18280.0,18280.0,18280.0,18280.0,Wednesday,False,0.009944751381215422
2012-06-21,18300.0,18300.0,18300.0,18300.0,Thursday,False,0.001094091903719896
2012-06-22,18300.0,18300.0,18300.0,18300.0,Friday,True,0.0
2012-06-23,18800.0,18800.0,18800.0,18800.0,Saturday,False,0.02732240437158473
2012-06-24,19050.0,19050.0,19050.0,19050.0,Sunday,False,0.013297872340425565
2012-06-25,18950.0,18950.0,18950.0,18950.0,Monday,False,-0.005249343832021025
2012-06-26,19200.0,19200.0,19200.0,19200.0,Tuesday,False,0.013192612137203241
2012-06-27,19400.0,19400.0,19400.0,19400.0,Wednesday,False,0.01041666666666674
2012-06-28,20150.0,20150.0,20150.0,20150.0,Thursday,False,0.038659793814433074
2012-06-29,20150.0,20150.0,20150.0,20150.0,Friday,False,0.0
2012-06-30,19800.0,19520.0,20000.0,19940.0,Saturday,False,-0.01042183622828785
2012-07-01,19890.0,19520.0,19890.0,19530.0,Sunday,False,-0.020561685055165535
2012-07-02,19460.0,19280.0,19560.0,19430.0,Monday,False,-0.005120327700972815
2012-07-03,19410.0,19400.0,19760.0,19760.0,Tuesday,False,0.016984045290787453
2012-07-04,19800.0,19610.0,19830.0,19680.0,Wednesday,False,-0.004048582995951455
2012-07-05,19800.0,19610.0,19830.0,19680.0,Thursday,True,0.0
2012-07-06,19800.0,19610.0,19830.0,19680.0,Friday,True,0.0
2012-07-07,19580.0,19410.0,19600.0,19460.0,Saturday,False,-0.011178861788617933
2012-07-08,19390.0,19040.0,19390.0,19100.0,Sunday,False,-0.018499486125385434
2012-07-09,19020.0,18810.0,19160.0,19130.0,Monday,False,0.0015706806282722585
2012-07-10,19200.0,19200.0,19460.0,19360.0,Tuesday,False,0.01202300052273908
2012-07-11,19330.0,19100.0,19340.0,19140.0,Wednesday,False,-0.011363636363636354
2012-07-12,19170.0,19150.0,19240.0,19220.0,Thursday,False,0.004179728317659448
2012-07-13,19170.0,19150.0,19240.0,19220.0,Friday,True,0.0
2012-07-14,19350.0,19150.0,19350.0,19150.0,Saturday,False,-0.0036420395421435936
2012-07-15,19130.0,19010.0,19130.0,19020.0,Sunday,False,-0.006788511749347248
2012-07-16,18900.0,18900.0,19200.0,19200.0,Monday,False,0.009463722397476282
2012-07-17,19280.0,19090.0,19280.0,19090.0,Tuesday,False,-0.005729166666666674
2012-07-18,19040.0,19030.0,19220.0,19150.0,Wednesday,False,0.0031430068098481367
2012-07-19,19140.0,19080.0,19140.0,19100.0,Thursday,False,-0.0026109660574412663
2012-07-20,19140.0,19080.0,19140.0,19100.0,Friday,True,0.0
2012-07-21,19080.0,19030.0,19100.0,19090.0,Saturday,False,-0.0005235602094241232
2012-07-22,19070.0,18980.0,19080.0,18990.0,Sunday,False,-0.005238344683080154
2012-07-23,18960.0,18960.0,19090.0,19080.0,Monday,False,0.004739336492890933
2012-07-24,19100.0,19100.0,19230.0,19210.0,Tuesday,False,0.006813417190775661
2012-07-25,19200.0,19200.0,19340.0,19290.0,Wednesday,False,0.004164497657470179
2012-07-26,19350.0,19350.0,19600.0,19570.0,Thursday,False,0.014515292897874454
2012-07-27,19350.0,19350.0,19600.0,19570.0,Friday,True,0.0
2012-07-28,19600.0,19600.0,19740.0,19700.0,Saturday,False,0.006642820643842695
2012-07-29,19650.0,19420.0,19650.0,19470.0,Sunday,False,-0.011675126903553323
2012-07-30,19500.0,19500.0,19680.0,19680.0,Monday,False,0.01078582434514641
2012-07-31,19710.0,19630.0,19710.0,19710.0,Tuesday,False,0.0015243902439023849
2012-08-01,19820.0,19800.0,20080.0,20070.0,Wednesday,False,0.0182648401826484
2012-08-02,20080.0,20080.0,20250.0,20190.0,Thursday,False,0.005979073243647326
2012-08-03,20080.0,20080.0,20250.0,20190.0,Friday,True,0.0
2012-08-04,20070.0,20020.0,20170.0,20080.0,Saturday,False,-0.00544824170381375
2012-08-05,20040.0,20040.0,20480.0,20440.0,Sunday,False,0.017928286852589626
2012-08-06,20700.0,20700.0,21550.0,21460.0,Monday,False,0.04990215264187858
2012-08-07,21800.0,21570.0,22100.0,21980.0,Tuesday,False,0.024231127679403608
2012-08-08,21970.0,20850.0,21970.0,20850.0,Wednesday,False,-0.05141037306642404
2012-08-09,20700.0,20570.0,20950.0,20950.0,Thursday,False,0.004796163069544335
2012-08-10,20700.0,20570.0,20950.0,20950.0,Friday,True,0.0
2012-08-11,20800.0,20800.0,21350.0,21300.0,Saturday,False,0.01670644391408116
2012-08-12,21390.0,21370.0,21520.0,21480.0,Sunday,False,0.008450704225352101
2012-08-13,21400.0,21290.0,21410.0,21300.0,Monday,False,-0.008379888268156388
2012-08-14,21290.0,21210.0,21310.0,21210.0,Tuesday,False,-0.004225352112676051
2012-08-15,21230.0,21070.0,21240.0,21070.0,Wednesday,False,-0.0066006600660065695
2012-08-16,21110.0,21060.0,21260.0,21260.0,Thursday,False,0.009017560512577072
2012-08-17,21110.0,21060.0,21260.0,21260.0,Friday,True,0.0
2012-08-18,21300.0,21200.0,21320.0,21200.0,Saturday,False,-0.002822201317027262
2012-08-19,21300.0,21200.0,21320.0,21200.0,Sunday,True,0.0
2012-08-20,21300.0,21200.0,21320.0,21200.0,Monday,True,0.0
2012-08-21,21210.0,21180.0,21290.0,21290.0,Tuesday,False,0.004245283018867951
2012-08-22,21360.0,21290.0,21360.0,21360.0,Wednesday,False,0.0032879286049789513
2012-08-23,21420.0,21420.0,21690.0,21630.0,Thursday,False,0.012640449438202195
2012-08-24,21420.0,21420.0,21690.0,21630.0,Friday,True,0.0
2012-08-25,21830.0,21820.0,22100.0,21940.0,Saturday,False,0.01433194637078139
2012-08-26,22000.0,21650.0,22000.0,21730.0,Sunday,False,-0.009571558796718338
2012-08-27,21750.0,21720.0,21960.0,21960.0,Monday,False,0.010584445467096248
2012-08-28,21930.0,21930.0,21940.0,21940.0,Tuesday,False,-0.0009107468123861207
2012-08-29,21930.0,21930.0,21950.0,21940.0,Wednesday,False,0.0
2012-08-30,21930.0,21930.0,21950.0,21940.0,Thursday,True,0.0
2012-08-31,21930.0,21930.0,21950.0,21940.0,Friday,True,0.0
2012-09-01,21850.0,21770.0,21850.0,21800.0,Saturday,False,-0.006381039197812188
2012-09-02,21780.0,21590.0,21780.0,21590.0,Sunday,False,-0.009633027522935822
2012-09-03,21500.0,21330.0,21730.0,21730.0,Monday,False,0.006484483557202436
2012-09-04,21820.0,21750.0,21910.0,21820.0,Tuesday,False,0.004141739530602928
2012-09-05,21820.0,21810.0,22190.0,22180.0,Wednesday,False,0.016498625114573784
2012-09-06,22370.0,22210.0,22500.0,22210.0,Thursday,False,0.0013525698827772104
2012-09-07,22370.0,22210.0,22500.0,22210.0,Friday,True,0.0
2012-09-08,22500.0,22500.0,23020.0,23020.0,Saturday,False,0.03647005853219265
2012-09-09,23140.0,23140.0,24480.0,24480.0,Sunday,False,0.06342311033883585
2012-09-10,24900.0,24900.0,26300.0,25600.0,Monday,False,0.045751633986928164
2012-09-11,25200.0,24250.0,25200.0,24750.0,Tuesday,False,-0.033203125
2012-09-12,25200.0,24250.0,25200.0,24750.0,Wednesday,True,0.0
2012-09-13,23900.0,23820.0,24000.0,23910.0,Thursday,False,-0.033939393939393936
2012-09-14,23900.0,23820.0,24000.0,23910.0,Friday,True,0.0
2012-09-15,23850.0,23850.0,24480.0,24480.0,Saturday,False,0.023839397741530766
2012-09-16,24350.0,24320.0,24550.0,24470.0,Sunday,False,-0.00040849673202614234
2012-09-17,24470.0,24470.0,25240.0,24930.0,Monday,False,0.018798528810788806
2012-09-18,24700.0,24300.0,24820.0,24360.0,Tuesday,False,-0.022864019253910906
2012-09-19,24210.0,23990.0,24360.0,24280.0,Wednesday,False,-0.003284072249589487
2012-09-20,24340.0,24340.0,24410.0,24380.0,Thursday,False,0.004118616144975329
2012-09-21,24340.0,24340.0,24410.0,24380.0,Friday,True,0.0
2012-09-22,24740.0,24370.0,24740.0,24690.0,Saturday,False,0.012715340442986056
2012-09-23,24660.0,24510.0,24780.0,24760.0,Sunday,False,0.0028351559335764165
2012-09-24,24600.0,24600.0,25300.0,25200.0,Monday,False,0.017770597738287597
2012-09-25,25310.0,25310.0,26530.0,25480.0,Tuesday,False,0.011111111111111072
2012-09-26,26150.0,26120.0,26460.0,26300.0,Wednesday,False,0.032182103610675084
2012-09-27,26760.0,26760.0,26900.0,26900.0,Thursday,False,0.02281368821292773
2012-09-28,26760.0,26760.0,26900.0,26900.0,Friday,True,0.0
2012-09-29,27160.0,27160.0,28500.0,28440.0,Saturday,False,0.057249070631970156
2012-09-30,29600.0,29410.0,29800.0,29800.0,Sunday,False,0.047819971870604716
2012-10-01,29680.0,29680.0,34700.0,34700.0,Monday,False,0.16442953020134232
2012-10-02,33300.0,33300.0,36100.0,36100.0,Tuesday,False,0.04034582132564846
2012-10-03,35700.0,30000.0,36300.0,34000.0,Wednesday,False,-0.05817174515235457
2012-10-04,31000.0,29600.0,32000.0,30000.0,Thursday,False,-0.11764705882352944
2012-10-05,31000.0,29600.0,32000.0,30000.0,Friday,True,0.0
2012-10-06,29000.0,28500.0,31500.0,30300.0,Saturday,False,0.010000000000000009
2012-10-07,29800.0,28500.0,31200.0,30000.0,Sunday,False,-0.00990099009900991
2012-10-08,30670.0,30670.0,33400.0,33400.0,Monday,False,0.11333333333333329
2012-10-09,34000.0,33000.0,34500.0,33000.0,Tuesday,False,-0.0119760479041916
2012-10-10,32200.0,31250.0,33500.0,33000.0,Wednesday,False,0.0
2012-10-11,33000.0,33000.0,33450.0,33250.0,Thursday,False,0.007575757575757569
2012-10-12,33000.0,33000.0,33450.0,33250.0,Friday,True,0.0
2012-10-13,33950.0,33950.0,33950.0,33950.0,Saturday,False,0.021052631578947434
2012-10-14,33700.0,33500.0,34200.0,34000.0,Sunday,False,0.0014727540500736325
2012-10-15,34600.0,34600.0,35400.0,35200.0,Monday,False,0.03529411764705892
2012-10-16,36000.0,36000.0,36000.0,36000.0,Tuesday,False,0.022727272727272707
2012-10-17,33350.0,33350.0,33350.0,33350.0,Wednesday,False,-0.07361111111111107
2012-10-18,33350.0,33350.0,36000.0,35300.0,Thursday,False,0.058470764617691184
2012-10-19,33350.0,33350.0,36000.0,35300.0,Friday,True,0.0
2012-10-20,36000.0,36000.0,36000.0,36000.0,Saturday,False,0.019830028328611915
2012-10-21,35500.0,35000.0,35500.0,35400.0,Sunday,False,-0.01666666666666672
2012-10-22,36000.0,36000.0,36000.0,36000.0,Monday,False,0.016949152542372836
2012-10-23,33000.0,32700.0,33000.0,32700.0,Tuesday,False,-0.09166666666666667
2012-10-24,34000.0,34000.0,34000.0,34000.0,Wednesday,False,0.039755351681957096
2012-10-25,34000.0,34000.0,34000.0,34000.0,Thursday,False,0.0
2012-10-26,34000.0,34000.0,34000.0,34000.0,Friday,False,0.0
2012-10-27,33400.0,33400.0,33400.0,33400.0,Saturday,False,-0.01764705882352946
2012-10-28,32900.0,32900.0,32900.0,32900.0,Sunday,False,-0.014970059880239472
2012-10-29,33400.0,33400.0,33400.0,33400.0,Monday,False,0.015197568389057725
2012-10-30,33000.0,33000.0,33000.0,33000.0,Tuesday,False,-0.0119760479041916
2012-10-31,32900.0,32900.0,32900.0,32900.0,Wednesday,False,-0.00303030303030305
2012-11-01,32900.0,32900.0,32900.0,32900.0,Thursday,False,0.0
2012-11-02,32900.0,32900.0,32900.0,32900.0,Friday,False,0.0
2012-11-03,32900.0,32900.0,32900.0,32900.0,Saturday,False,0.0
2012-11-04,31000.0,29500.0,31000.0,29500.0,Sunday,False,-0.10334346504559266
2012-11-05,29500.0,29500.0,29500.0,29500.0,Monday,False,0.0
2012-11-06,32000.0,32000.0,32000.0,32000.0,Tuesday,False,0.0847457627118644
2012-11-07,31800.0,31800.0,31800.0,31800.0,Wednesday,False,-0.006249999999999978
2012-11-08,31800.0,31800.0,31800.0,31800.0,Thursday,False,0.0
2012-11-09,31800.0,31800.0,31800.0,31800.0,Friday,False,0.0
2012-11-10,31000.0,31000.0,31000.0,31000.0,Saturday,False,-0.02515723270440251
2012-11-11,30700.0,30700.0,30700.0,30700.0,Sunday,False,-0.009677419354838679
2012-11-12,30500.0,30500.0,30500.0,30500.0,Monday,False,-0.006514657980456029
2012-11-13,30000.0,30000.0,30000.0,30000.0,Tuesday,False,-0.016393442622950838
2012-11-14,29800.0,29800.0,29800.0,29800.0,Wednesday,False,-0.00666666666666671
2012-11-15,29800.0,29800.0,29800.0,29800.0,Thursday,False,0.0
2012-11-16,29800.0,29800.0,29800.0,29800.0,Friday,False,0.0
2012-11-17,29400.0,29400.0,29400.0,29400.0,Saturday,False,-0.01342281879194629
2012-11-18,28500.0,28500.0,28500.0,28500.0,Sunday,False,-0.030612244897959218
2012-11-19,28000.0,28000.0,28000.0,28000.0,Monday,False,-0.01754385964912286
2012-11-20,26500.0,26500.0,26500.0,26500.0,Tuesday,False,-0.0535714285714286
2012-11-21,28400.0,28400.0,28400.0,28400.0,Wednesday,False,0.07169811320754715
2012-11-22,28400.0,28400.0,29000.0,29000.0,Thursday,False,0.021126760563380254
2012-11-23,29000.0,29000.0,29000.0,29000.0,Friday,False,0.0
2012-11-24,29000.0,29000.0,29000.0,29000.0,Saturday,False,0.0
2012-11-25,29000.0,29000.0,29000.0,29000.0,Sunday,False,0.0
2012-11-26,28900.0,28900.0,28900.0,28900.0,Monday,False,-0.0034482758620689724
2012-11-27,28000.0,28000.0,28000.0,28000.0,Tuesday,False,-0.03114186851211076
2012-11-28,29000.0,29000.0,29000.0,29000.0,Wednesday,False,0.03571428571428581
2012-11-29,28700.0,28700.0,28700.0,28700.0,Thursday,False,-0.010344827586206917
2012-11-30,28700.0,28700.0,28700.0,28700.0,Friday,True,0.0
2012-12-01,29500.0,29500.0,29500.0,29500.0,Saturday,False,0.027874564459930307
2012-12-02,29300.0,29300.0,29300.0,29300.0,Sunday,False,-0.006779661016949157
2012-12-03,29300.0,29300.0,29300.0,29300.0,Monday,False,0.0
2012-12-04,29100.0,29100.0,29100.0,29100.0,Tuesday,False,-0.0068259385665528916
2012-12-05,29300.0,29300.0,29300.0,29300.0,Wednesday,False,0.0068728522336769515
2012-12-06,29300.0,29300.0,29300.0,29300.0,Thursday,False,0.0
2012-12-07,29300.0,29300.0,29300.0,29300.0,Friday,False,0.0
2012-12-08,30500.0,30500.0,30500.0,30500.0,Saturday,False,0.04095563139931735
2012-12-09,29000.0,29000.0,29000.0,29000.0,Sunday,False,-0.049180327868852514
2012-12-10,29800.0,29800.0,29800.0,29800.0,Monday,False,0.02758620689655178
2012-12-11,30100.0,30100.0,30100.0,30100.0,Tuesday,False,0.010067114093959662
2012-12-12,29950.0,29950.0,29950.0,29950.0,Wednesday,False,-0.004983388704318914
2012-12-13,30200.0,30200.0,30200.0,30200.0,Thursday,False,0.008347245409014992
2012-12-14,30200.0,30200.0,30200.0,30200.0,Friday,True,0.0
2012-12-15,29700.0,29700.0,29700.0,29700.0,Saturday,False,-0.01655629139072845
2012-12-16,30000.0,30000.0,30000.0,30000.0,Sunday,False,0.010101010101010166
2012-12-17,30000.0,30000.0,30330.0,30330.0,Monday,False,0.010999999999999899
2012-12-18,30900.0,30900.0,31100.0,31100.0,Tuesday,False,0.025387405209363667
2012-12-19,31250.0,30850.0,31350.0,30850.0,Wednesday,False,-0.008038585209003246
2012-12-20,31000.0,31000.0,31000.0,31000.0,Thursday,False,0.004862236628849326
2012-12-21,31000.0,31000.0,31000.0,31000.0,Friday,True,0.0
